MLS Number,Property Type,Status,Street Number,Street Name,Unit Number,City/Location,Zip Code,County,List Price,Close Price,Close Date,Area,Subdivision,Master Planned Community,Market Area,School District,School Elementary,School Middle,School High,Building SqFt,Price Sq Ft List,Price Sq Ft Sold,Lot Size,Acres,Price Acre List,Price Acre Sales,Year Built,Bedrooms,Baths Full,Baths Half,Baths Total,Room Count,Fireplaces Number,Stories,New Construction,New Construction Desc,Pool Private,No Of Garage Cap,Style,DOM,CDOM,List Office MLSID,List Office Name,List Agent MLSID,List Agent Full Name,Selling Office MLSID,Selling Office Name,Selling Agent MLSID,Selling Agent Full Name,Realist Owner Name,Last Change Timestamp,List Date 
67853484,Single-Family,Sold,7215,Misty Morning,,Humble,77346,Harris,$125730,$114000,01/25/2010 12:00:00 AM,1,ATASCOCITA SOUTH SEC 3,,Atascocita South,29 - Humble,TIMBERS ELEMENTARY SCHOOL,ATASCOCITA MIDDLE SCHOOL,ATASCOCITA HIGH SCHOOL,2846,$44.18,$40.06,6600,,,,1992,5,3,1,3.1,12,1,2,False,,False,2,Traditional,49,49,MELR01,Century 21 Melrose & Co.,EHLER,Allen Ehler,HANK01,Wayland Hancock Properties,MAXREIN,Maxine Rein,,,11/09/2009 12:00:00 AM
75202847,Single-Family,Sold,18430,Inwood Elm,,Humble,77346,Harris,$112000,$114000,01/21/2010 12:00:00 AM,1,CLAYTONS CORNER,,Atascocita South,29 - Humble,ATASCOCITA SPRINGS ELEMENTARY SCHOOL,TIMBERWOOD MIDDLE SCHOOL,ATASCOCITA HIGH SCHOOL,2395,$46.76,$47.60,4882,,,,2006,4,3,0,3,10,1,2,False,,False,2,Traditional,10,10,OLDE01,Olde Homestead Properties of,MISSB,Barbara Gardner,STBN01,Stoneburner & Associates,LADJI,Ladji Diomande,,,10/13/2009 12:00:00 AM
1853403,Single-Family,Sold,6202,Golden Forest,,Houston,77092,Harris,$109900,$114000,01/08/2010 12:00:00 AM,9,FOREST WEST,,Oak Forest West Area,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),CLIFTON MIDDLE SCHOOL (HOUSTON),SCARBOROUGH HIGH SCHOOL,2196,$50.05,$51.91,7837,,,,1969,4,3,1,3.1,8,,2,False,,False,2,Traditional,63,147,TRPR01,"The Treadstone Realty Group,",PRIMEAUX,Kirt Primeaux,RYKP01,Realty Kings Properties,PATRICKK,Patrick King,,,09/11/2009 12:00:00 AM
48826514,Single-Family,Sold,19506,Dry Canyon,,Katy,77449,Harris,$109800,$114000,01/20/2010 12:00:00 AM,25,Plantation Lakes,,Bear Creek South,13 - Cypress-Fairbanks,MCFEE ELEMENTARY SCHOOL,THORNTON MIDDLE SCHOOL (CY-FAIR),CYPRESS LAKES HIGH SCHOOL,1541,$71.25,$73.98,5060,,,,2007,3,2,0,2,5,,1,False,,False,2,Traditional,29,29,COLD01,"Coldwell Banker United, REALTORS",DEBBIEW,Deborah Williams,RMAC01,RE/MAX Alliance,sebastian,Enrique Olvera,,,10/07/2009 12:00:00 AM
54435459,Single-Family,Sold,14918,Dunster,,Channelview,77530,Harris,$120900,$113700,01/22/2010 12:00:00 AM,2,STERLING GREEN SOUTH,,North Channel,8 - Channelview,OTHER,OTHER,CHANNELVIEW HIGH SCHOOL,2357,$51.29,$48.24,6534,,,,1982,4,2,1,2.1,4,,2,False,,True,2,Traditional,164,164,PBME01,Realty Associates,CASSO,Heber Castillo,PBME01,Realty Associates,CASSO,Heber Castillo,,,05/11/2009 12:00:00 AM
71753240,Single-Family,Sold,19610,Cypriate,,Cypress,77429,Harris,$114366,$113595,01/15/2010 12:00:00 AM,35,villages of cypress lakes,,Cypress North,13 - Cypress-Fairbanks,AULT ELEMENTARY SCHOOL,SALYARDS MIDDLE SCHOOL,CYPRESS RANCH HIGH SCHOOL,1779,$64.29,$63.85,,,,,2009,3,2,0,2,6,,1,True,To Be Built/Under Construction,False,2,Contemporary/Modern,11,11,RMCR01,RE/MAX Cinco Ranch,HOFER,Dan Hofer,CCBB04,Century 21 Hardee-Team Realty,kulhanek,Ann Kulhanek,,,12/30/2009 12:00:00 AM
58098498,Single-Family,Sold,1010,Lieren,,Spring,77373,Harris,$111990,$113415,01/25/2010 12:00:00 AM,12,PARK AT NORTHGATE CROSSING,,Spring East,48 - Spring,NORTHGATE ELEMENTARY SCHOOL,TWIN CREEKS MIDDLE SCHOOL,SPRING HIGH SCHOOL,1975,$56.70,$57.43,,,,,2009,3,2,1,2.1,8,1,2,True,Never Lived In,False,2,Contemporary/Modern,57,57,RMCR01,RE/MAX Cinco Ranch,HOFER,Dan Hofer,REAL01,Home Team of America,MATTH,Matthew Hando,,,11/16/2009 12:00:00 AM
59579646,Single-Family,Sold,11742,Green Coral,,Houston,77044,Harris,$107390,$113410,01/22/2010 12:00:00 AM,2,GREENSBROOK PLACE,,Northeast Houston,46 - Sheldon,GARRETT ELEMENTARY SCHOOL,MICHAEL R. NULL MIDDLE SCHOOL,CE KING HIGH SCHOOL,1700,$63.17,$66.71,,,,,2009,4,2,0,2,7,1,1,True,To Be Built/Under Construction,False,2,Contemporary/Modern,175,175,RMCR01,RE/MAX Cinco Ranch,HOFER,Dan Hofer,RMAE01,RE/MAX East,LETYH,Marta Hernandez,,,07/27/2009 12:00:00 AM
19331764,Single-Family,Sold,11310,Brass Hammer,,Houston,77065,Harris,$114900,$113400,01/22/2010 12:00:00 AM,10,STEEPLECHASE 1,,1960/Cypress,13 - Cypress-Fairbanks,EMMOTT ELEMENTARY SCHOOL,CAMPBELL MIDDLE SCHOOL,CYPRESS RIDGE HIGH SCHOOL,1983,$57.94,$57.19,8160,,,,1982,4,2,0,2,9,1,1,False,,False,2,Traditional,9,9,LNHL01,"The Home Connection, P.L.L.C.",SHANDY,Stacey Lindahl,CENR01,Century 21 Ross Group,PPalas,Pamela Palash,,,12/07/2009 12:00:00 AM
80351961,Single-Family,Sold,20038,Windcroft Hollow,,Katy,77449,Harris,$104900,$113000,01/28/2010 12:00:00 AM,25,WINDSTONE COLONY,,Bear Creek South,13 - Cypress-Fairbanks,SHERIDAN ELEMENTARY SCHOOL,THORNTON MIDDLE SCHOOL (CY-FAIR),CYPRESS LAKES HIGH SCHOOL,1752,$59.87,$64.50,9253,,,,2005,4,2,0,2,10,0,1,False,,False,2,Traditional,5,5,SGMS01,Swift & Company Realty,SWIFTM,Matt Swift,RMXJ01,Texas Real Estate Pro,GCADAVID,Gabriel Cadavid,,,12/15/2009 12:00:00 AM
66760942,Single-Family,Sold,16102,Southampton,,Spring,77379,Harris,$126900,$113000,01/25/2010 12:00:00 AM,13,WIMBLEDON EST & RACQUET CLUB,,Champions Area,32 - Klein,MITTELSTADT ELEMENTARY SCHOOL,KLEB INTERMEDIATE SCHOOL,KLEIN HIGH SCHOOL,2662,$47.67,$42.45,9600,,,,1975,4,2,1,2.1,11,1,2,False,,False,2,Traditional,34,273,GGPR07,BHGRE Gary Greene,MARLAM,Marla McNeilly,FORD01,Gordon Ford Properties,GORDONS,Sara Gordon,,,11/13/2009 12:00:00 AM
55941246,Single-Family,Sold,13910,Marners,,Houston,77014,Harris,$112900,$113000,01/19/2010 12:00:00 AM,13,GLEN ABBEY,,1960/Cypress Creek South,48 - Spring,CLARK ELEMENTARY SCHOOL,EDWIN M WELLS MIDDLE SCHOOL,ANDY DEKANEY H S,2315,$48.77,$48.81,4879,,,,2007,3,2,1,2.1,10,1,2,False,,False,2,Traditional,121,121,RMLY01,RE/MAX Integrity,CORDOVAE,Esther Cordova,MISS01,Mission Realty,JUANM,Juan Miranda,,,06/22/2009 12:00:00 AM
25621040,Single-Family,Sold,14414,Leafy Tree,,Houston,77090,Harris,$113990,$112916,01/29/2010 12:00:00 AM,13,EAGLE LANDING,,1960/Cypress Creek South,48 - Spring,CLARK ELEMENTARY SCHOOL,EDWIN M WELLS MIDDLE SCHOOL,ANDY DEKANEY H S,2279,$50.02,$49.55,5060,,,,2009,4,2,1,2.1,9,1,2,True,To Be Built/Under Construction,False,2,Contemporary/Modern,43,43,RMCR01,RE/MAX Cinco Ranch,HOFER,Dan Hofer,nonmls,Non-MLS,nonmls,Non-MLS Agent,,,12/14/2009 12:00:00 AM
30929344,Single-Family,Sold,3914,Lindbergh,,Baytown,77521,Harris,$113300,$112400,01/06/2010 12:00:00 AM,2,MERIDIAN ESTATES,,Baytown/Harris County,23 - Goose Creek,ALAMO ELEMENTARY SCHOOL (GOOSE CREEK),GENTRY JUNIOR HIGH SCHOOL,STERLING HIGH SCHOOL (GOOSE CREEK),2194,$51.64,$51.23,6240,,,,2005,4,2,1,2.1,12,1,2,False,,False,2,Traditional,28,114,KMCK01,"Krisher-McKay, Inc., REALTORS",HANSONJ,Judy Hanson,COLD47,"Coldwell Banker United, REALTORS",SMireles,Sergio Mireles,,,11/13/2009 12:00:00 AM
40842013,Single-Family,Sold,13526,Bridgewalk,,Houston,77041,Harris,$115000,$112000,01/05/2010 12:00:00 AM,8,CONCORD BRIDGE,,Eldridge North,13 - Cypress-Fairbanks,LEE ELEMENTARY SCHOOL (CYPRESS-FAIRBANKS),TRUITT MIDDLE SCHOOL,CYPRESS RIDGE HIGH SCHOOL,1593,$72.19,$70.31,6300,,,,1983,3,2,0,2,8,1,1,False,,False,2,Traditional,33,33,KWKT01,Keller Williams Premier Realty,MICKIE,Mickie Cioccia,STBN01,Stoneburner & Associates,DARLENEP,Darlene Dichero,,,10/29/2009 12:00:00 AM
12125597,Single-Family,Sold,16626,Grenada Falls,,Houston,77095,Harris,$111500,$112000,01/29/2010 12:00:00 AM,8,CANYON LAKES AT STONEGATE SE,,Copperfield Area,13 - Cypress-Fairbanks,BIRKES ELEMENTARY SCHOOL,LABAY MIDDLE SCHOOL,CYPRESS FALLS HIGH SCHOOL,1770,$62.99,$63.28,6009,,,,2006,4,2,0,2,6,,1,False,,False,2,Traditional,276,276,JCNR01,Texas Realty Services,EHEN,Eva Markham,RMRC01,RE/MAX Realty Center,MCarre,Matthew Carreras,,,03/15/2009 12:00:00 AM
22276764,Single-Family,Sold,21135,Normand Meadows,,Humble,77338,Harris,$125000,$112000,01/29/2010 12:00:00 AM,12,KENSWICK MEADOWS AMEND,,Humble Area West,1 - Aldine,JONES ELEMENTARY SCHOOL (ALDINE),TEAGUE MIDDLE SCHOOL,NIMITZ HIGH SCHOOL (ALDINE),2606,$47.97,$42.98,4500,,,,2005,4,2,1,2.1,8,1,2,True,Never Lived In,False,2,Traditional,119,119,GGPR21,BHGRE Gary Greene,SPASCHAL,Susan Paschal,CREG01,Champions Real Estate Group,MGGRACE,Michelle Grace,,,05/25/2009 12:00:00 AM
93219204,Single-Family,Sold,9430,Meaux,,Houston,77031,Harris,$111900,$111900,01/07/2010 12:00:00 AM,20,BRAEBURN VALLEY W,,Brays Oaks,27 - Houston,VALLEY WEST ELEMENTARY SCHOOL,WELCH MIDDLE SCHOOL,SHARPSTOWN HIGH SCHOOL,1732,$64.61,$64.61,8800,,,,1972,3,2,0,2,8,1,1,False,,False,2,Traditional,62,62,KWHM01,Keller Williams Realty Metropolitan,GASKAMPE,Elaine Gaskamp,HRTL01,Houston Realty,CEBALLOS,Luis Ceballos,,,08/14/2009 12:00:00 AM
24891054,Single-Family,Sold,15507,Falling Limb,,Houston,77049,Harris,$111000,$111000,01/21/2010 12:00:00 AM,2,Liberty Lakes,,North Channel,46 - Sheldon,SHELDON ELEMENTARY SCHOOL,MICHAEL R. NULL MIDDLE SCHOOL,CE KING HIGH SCHOOL,2591,$42.84,$42.84,6914,,,,2005,3,2,1,2.1,11,,2,False,,False,2,Traditional,13,13,PTSR01,Platinum Service Realty,TRAVIOLI,Jerry Travioli,RMXX01,RE/MAX Associates Northeast,AHerna,Adam Hernandez,,,12/23/2009 12:00:00 AM
61388121,Single-Family,Sold,3843,Bridgebluff,,Katy,77449,Harris,$112365,$111000,01/21/2010 12:00:00 AM,25,BRIDGEWATER MEADOW SEC 1,,Katy - North,30 - Katy,MCROBERTS ELEMENTARY SCHOOL,MCDONALD JUNIOR HIGH SCHOOL,MORTON RANCH HIGH SCHOOL,2970,$37.83,$37.37,5714,,,,2005,4,2,1,2.1,12,0,2,False,,False,2,Traditional,19,19,SGMS01,Swift & Company Realty,SWIFTM,Matt Swift,PBME01,Realty Associates,SPECTRUM,Charles Thigpen,,,11/20/2009 12:00:00 AM
91788165,Single-Family,Sold,5211,Pimberton,,Spring,77379,Harris,$111000,$111000,01/29/2010 12:00:00 AM,14,BRIDGESTONE WEST,,Spring/Klein/Tomball,32 - Klein,KUEHNLE ELEMENTARY SCHOOL,STRACK INTERMEDIATE SCHOOL,KLEIN COLLINS HIGH SCHOOL,1543,$71.94,$71.94,6420,,,,1986,3,2,0,2,9,1,1,False,,False,2,Traditional,106,106,RMLY01,RE/MAX Integrity,CORDOVAE,Esther Cordova,JINE01,"Texas Home Group, REALTORS",CCRITTON,Cheryl Critton,,,09/22/2009 12:00:00 AM
52120746,Single-Family,Sold,11739,Silent Elm,,Houston,77044,Harris,$108605,$110995,01/19/2010 12:00:00 AM,2,GREENSBROOK PLACE,,Northeast Houston,46 - Sheldon,GARRETT ELEMENTARY SCHOOL,MICHAEL R. NULL MIDDLE SCHOOL,CE KING HIGH SCHOOL,1931,$56.24,$57.48,,,,,2009,3,2,1,2.1,7,1,2,True,To Be Built/Under Construction,False,2,Contemporary/Modern,121,121,RMCR01,RE/MAX Cinco Ranch,HOFER,Dan Hofer,nonmls,Non-MLS,nonmls,Non-MLS Agent,,,09/19/2009 12:00:00 AM
48176302,Single-Family,Sold,7803,Cathedral Grove,,Houston,77040,Harris,$120000,$110000,01/25/2010 12:00:00 AM,11,WOODLAND OAKS SEC 5,,Northwest Houston,13 - Cypress-Fairbanks,REED ELEMENTARY SCHOOL (CYPRESS-FAIRBANKS),DEAN MIDDLE SCHOOL,JERSEY VILLAGE HIGH SCHOOL,1910,$62.83,$57.59,11113,,,,2003,3,2,0,2,10,,1,False,,False,2,Traditional,14,14,RXME01,Village Property Advisors,BRUNERJ,Judy Bruner,RXME01,Village Property Advisors,BRUNERJ,Judy Bruner,,,12/13/2009 12:00:00 AM
47214513,Single-Family,Sold,15550,Anton,,Cypress,77429,Harris,$110200,$110000,01/27/2010 12:00:00 AM,35,VILLAGES ON GRANT,,Cypress North,13 - Cypress-Fairbanks,BLACK ELEMENTARY SCHOOL (CYPRESS-FAIRBANKS),HAMILTON MIDDLE SCHOOL (CYPRESS-FAIRBANKS),CY-FAIR HIGH SCHOOL,1828,$60.28,$60.18,5483,,,,2006,3,2,0,2,9,,1,False,,False,2,Traditional,30,180,DRAL01,DRA Realty,davida,David Anderson,CEDB01,"Ballard & Associates, Inc.",YOUNGT,Tilda Young,,,12/15/2009 12:00:00 AM
48613485,Single-Family,Sold,605,Scenic,,Baytown,77521,Harris,$119500,$110000,01/27/2010 12:00:00 AM,2,RIDGEWOOD 2,,Baytown/Harris County,23 - Goose Creek,ALAMO ELEMENTARY SCHOOL (GOOSE CREEK),GENTRY JUNIOR HIGH SCHOOL,STERLING HIGH SCHOOL (GOOSE CREEK),2794,$42.77,$39.37,32947,,,,1966,4,2,1,2.1,10,,1,False,,False,2,Traditional,3,138,KWNE01,Keller Williams Realty Northeast,SUZBROWN,Susan Brown,KWNE01,Keller Williams Realty Northeast,SUZBROWN,Susan Brown,,,12/11/2009 12:00:00 AM
60820644,Single-Family,Sold,144,Carolina,,Houston,77029,Harris,$115000,$110000,01/22/2010 12:00:00 AM,2,CLINTON PARK,,Denver Harbor,27 - Houston,PLEASANTVILLE ELEMENTARY SCHOOL,HOLLAND MIDDLE SCHOOL (HOUSTON),FURR HIGH SCHOOL,1487,$77.34,$73.97,6665,,,,2006,3,2,0,2,7,0,1,True,Never Lived In,False,2,Traditional,44,44,RMAE01,RE/MAX East,LARAM,Melba Lara,UNTX01,Unitex Realty,CHACHY,Esteban Arriaga,,,11/30/2009 12:00:00 AM
7653755,Single-Family,Sold,6630,Beeston,,Katy,77449,Harris,$112900,$110000,01/29/2010 12:00:00 AM,25,BEAR CREEK MEADOWS SEC 4,,Bear Creek South,13 - Cypress-Fairbanks,HEMMENWAY ELEMENTARY SCHOOL,KAHLA MIDDLE SCHOOL,CYPRESS SPRINGS HIGH SCHOOL,2692,$41.94,$40.86,5425,,,,2004,5,3,1,3.1,13,1,2,False,,False,2,Traditional,12,12,LDDC01,"Champion & Company, REALTORS",CHAMPION,Lorraine Champion,COLD29,"Coldwell Banker United, REALTORS, Cy-Fair Office",ECalle,Elizabeth Calletano,,,11/20/2009 12:00:00 AM
32074149,Single-Family,Sold,10415,Iris Lake,,Houston,77070,Harris,$118000,$110000,01/13/2010 12:00:00 AM,10,GRANTS TRACE,,Willowbrook South,13 - Cypress-Fairbanks,HANCOCK ELEMENTARY SCHOOL (CY-FAIR),BLEYL MIDDLE SCHOOL,CYPRESS CREEK HIGH SCHOOL,1900,$62.11,$57.89,5850,,,,2006,3,2,0,2,8,,1,False,,False,2,Traditional,12,12,CCDV01,CCD Ventures,DIXONM,Rose Dixon,RELM02,Realm Real Estate Professional,anguiano,Leonor Anguiano,,,11/20/2009 12:00:00 AM
86385662,Single-Family,Sold,5607,Aberton,,Spring,77379,Harris,$115900,$110000,01/28/2010 12:00:00 AM,14,Bridgestone West,,Spring/Klein/Tomball,32 - Klein,KUEHNLE ELEMENTARY SCHOOL,STRACK INTERMEDIATE SCHOOL,KLEIN COLLINS HIGH SCHOOL,2003,$57.86,$54.92,,,,,1992,4,2,0,2,11,1,1,False,,False,2,Traditional,35,35,RMLA01,RE/MAX Lakeland,DJordan,David Jordan,GLOB01,Global & Company Real Estate,HEFFMA,Matthew Heffernan,,,11/13/2009 12:00:00 AM
28941468,Single-Family,Sold,15803,Aldridge Creek,,Cypress,77429,Harris,$116000,$110000,01/22/2010 12:00:00 AM,35,FOREST CREEK FARMS,,Cypress North,13 - Cypress-Fairbanks,BLACK ELEMENTARY SCHOOL (CYPRESS-FAIRBANKS),GOODSON MIDDLE SCHOOL,CYPRESS WOODS HIGH SCHOOL,1469,$78.97,$74.88,5250,,,,2006,3,2,0,2,7,0,1,False,,False,2,Traditional,70,70,KWKT01,Keller Williams Premier Realty,SUTTER,Stacy Sutter,RMLA01,RE/MAX Lakeland,KeKelly,Kevin Kelly,,,11/01/2009 12:00:00 AM
20835354,Single-Family,Sold,317,Temperance,,Deer Park,77536,Harris,$108000,$110000,01/15/2010 12:00:00 AM,6,HERITAGE 1,,Deer Park,16 - Deer Park,JP DABBS ELEMENTARY SCHOOL,BONNETTE JUNIOR HIGH SCHOOL,DEER PARK HIGH SCHOOL,1620,$66.67,$67.90,7920,,,,1975,3,2,0,2,7,1,1,False,,False,2,Traditional,6,153,RMAE01,RE/MAX East,WHALENS,Shirley Whalen,COLD32,"Coldwell Banker United,",mdwsgrc,Cindy Meadows,,,10/22/2009 12:00:00 AM
66975424,Single-Family,Sold,6002,Sattler Park,,Houston,77086,Harris,$107900,$110000,01/05/2010 12:00:00 AM,11,NORTHWEST PARK PLACE,,Aldine Area,1 - Aldine,KUJAWA ELEMENTARY SCHOOL,SHOTWELL MIDDLE SCHOOL,DAVIS HIGH SCHOOL (ALDINE),2440,$44.22,$45.08,5298,,,,2001,3,2,1,2.1,10,,2,False,,False,2,Traditional,0,0,RMNW01,"RE/MAX Northwest, REALTORS",WYLIECHR,Chris Wylie,nonmls,Non-MLS,nonmls,Non-MLS Agent,,,11/12/2009 12:00:00 AM
75793402,Single-Family,Sold,7634,Desco,,Humble,77338,Harris,$101000,$110000,01/05/2010 12:00:00 AM,12,KENSWICK MEADOWS AMEND,,Humble Area West,1 - Aldine,JONES ELEMENTARY SCHOOL (ALDINE),TEAGUE MIDDLE SCHOOL,NIMITZ HIGH SCHOOL (ALDINE),2501,$40.38,$43.98,5039,,,,2006,4,2,1,2.1,11,1,2,False,,False,2,Traditional,10,10,CCDV01,CCD Ventures,DIXONM,Rose Dixon,RAPH01,Discovered Homes Inv.Inc. Raphael Ojo,RKO,Raphael Ojo,,,09/29/2009 12:00:00 AM
75097943,Single-Family,Sold,16903,Spruce Run,,Spring,77379,Harris,$112900,$110000,01/27/2010 12:00:00 AM,13,COLONY CREEK VILLAGE SEC 2,,Champions Area,32 - Klein,KRAHN ELEMENTARY SCHOOL,KLEB INTERMEDIATE SCHOOL,KLEIN HIGH SCHOOL,1612,$70.04,$68.24,7339,,,,1983,3,2,0,2,9,1,1,False,,False,2,Traditional,157,157,KWPR01,Keller Williams Professionals,DChris,Diana Christopher,RMNW01,"RE/MAX Northwest, REALTORS",CRUZ,Cruz Garcia,,,07/17/2009 12:00:00 AM
41564917,Single-Family,Sold,3630,Wintergreen,,Humble,77396,Harris,$114900,$110000,01/20/2010 12:00:00 AM,1,ATASCOCITA FOREST SEC 1,,Atascocita South,29 - Humble,WHISPERING PINES ELEMENTARY SCHOOL,HUMBLE MIDDLE SCHOOL,HUMBLE HIGH SCHOOL,1545,$74.37,$71.20,8625,,,,1978,3,2,0,2,8,1,1,False,,True,2,Traditional,64,64,PBME01,Realty Associates,singvinl,Vinda Singleton,EXRG01,Exit Realty Group,BWT,Burton Thibodeaux,,,06/25/2009 12:00:00 AM
35309084,Single-Family,Sold,111,Big Deer,,Crosby,77532,Harris,$105000,$110000,01/12/2010 12:00:00 AM,1,HAPPY HIDE A WAY 1 UNR,,Huffman Area,28 - Huffman,BEN BOWEN EARLY CHILDHOOD,HUFFMAN MIDDLE SCHOOL,HARGRAVE HIGH SCHOOL,1847,$56.85,$59.56,31900,,,,1973,3,1,1,1.1,8,,1,False,,False,2,Traditional,81,81,KWLC01,Keller Williams Realty Conroe,JHATFIELD,Judy Hatfield,KISS01,"Daphna Hotchkiss, REALTORS",MHRABINA,Mary Beth Hrabina,,,05/21/2009 12:00:00 AM
46867915,Single-Family,Sold,2434,Lakecrest Harbor,,Katy,77493,Harris,$129990,$110000,01/21/2010 12:00:00 AM,25,Lakecrest Village,,Katy - Old Towne,30 - Katy,KING ELEMENTARY SCHOOL,KATY JUNIOR HIGH SCHOOL,KATY HIGH SCHOOL,1558,$83.43,$70.60,5174,,,,2006,3,2,0,2,8,,1,False,,False,2,Traditional,196,196,TAMB01,Bonning Real Estate,BONNINGM,Mark Bonning,TAMB01,Bonning Real Estate,MClesi,Margaret Clesi,,,05/19/2009 12:00:00 AM
36662803,Single-Family,Sold,4023,Birch,,Kingwood,77339,Harris,$114900,$110000,01/05/2010 12:00:00 AM,32,ELM GROVE VILLAGE SEC 1,,Kingwood West,29 - Humble,ELM GROVE ELEMENTARY SCHOOL (HUMBLE),KINGWOOD MIDDLE SCHOOL,KINGWOOD PARK HIGH SCHOOL,1639,$70.10,$67.11,,,,,1981,3,2,0,2,8,1,1,False,,False,2,Traditional,210,210,EXNE01,Exit Realty NE Houston,TABROCHU,Teresita Brochu,RMAE01,RE/MAX East,TINAW,Tina Whalen,,,04/26/2009 12:00:00 AM
68182454,Single-Family,Sold,9518,Garrett,,Houston,77044,Harris,$111900,$110000,01/15/2010 12:00:00 AM,1,Sunrise Pines,,North Channel,46 - Sheldon,CARROLL ELEMENTARY SCHOOL (SHELDON),MICHAEL R. NULL MIDDLE SCHOOL,CE KING HIGH SCHOOL,1970,$56.80,$55.84,4400,,,,2008,3,2,1,2.1,10,0,2,True,Never Lived In,False,2,Colonial,197,410,RRIC01,Riverway Properties,RIVERWAY,John Santasiero,KWKT01,Keller Williams Premier Realty,LGOMEZ,Leticia Gomez,,,04/12/2009 12:00:00 AM
6060512,Single-Family,Sold,8350,Prairie Wind,,Houston,77040,Harris,$129774,$110000,01/20/2010 12:00:00 AM,11,WINDFERN GARDENS 1,,Northwest Houston,13 - Cypress-Fairbanks,GLEASON ELEMENTARY SCHOOL,COOK MIDDLE SCHOOL,JERSEY VILLAGE HIGH SCHOOL,1520,$85.38,$72.37,6200,,,,1979,3,2,0,2,9,1,1,False,,True,2,Mediterranean,472,472,RMXG01,RE/MAX Professional Group,RAYRAY,Raymond LaFuente,RMXG01,RE/MAX Professional Group,RAYRAY,Raymond LaFuente,,,10/05/2008 12:00:00 AM
55319744,Single-Family,Sold,4838,Windy Bluff,,Katy,77449,Harris,$109999,$109999,01/29/2010 12:00:00 AM,25,Windstone,,Bear Creek South,13 - Cypress-Fairbanks,SHERIDAN ELEMENTARY SCHOOL,THORNTON MIDDLE SCHOOL (CY-FAIR),CYPRESS LAKES HIGH SCHOOL,1450,$75.86,$75.86,5138,,,,2002,3,2,0,2,8,,1,False,,False,2,Traditional,57,57,STOU01,Stout & Associates,BRYANO,Bryan O'Leary,MOSA01,DSG Realty,KManfredi,Kenneth Manfredi,,,10/27/2009 12:00:00 AM
48395793,Single-Family,Sold,1918,Woodvine,,Houston,77055,Harris,$109900,$109900,01/11/2010 12:00:00 AM,24,LONG POINT OAKS 1,,Spring Branch,49 - Spring Branch,TREASURE FOREST ELEMENTARY SCHOOL,LANDRUM MIDDLE SCHOOL,NORTHBROOK HIGH SCHOOL,1963,$55.99,$55.99,7215,0.197,,,1960,3,3,0,3,10,1,1,False,,False,2,Traditional,12,12,ROTB01,RE/MAX Mobility,SKinne,Steven Kinne,TLIB01,Team Liberty Real Estate,jolmos,Javier Olmos,,,11/03/2009 12:00:00 AM
35384004,Single-Family,Sold,12706,Hunting Briar,,Houston,77099,Harris,$109900,$109900,01/06/2010 12:00:00 AM,28,HUNTINGTON VILLAGE 4,,Stafford Area,2 - Alief,KENNEDY ELEMENTARY SCHOOL (ALIEF),HOLUB MIDDLE SCHOOL,OTHER,2262,$48.59,$48.59,7540,,,,1974,3,2,0,2,4,,1,False,,False,0,Traditional,54,54,PEPL01,"People's Group, Inc.",IVONE,Mireya Martinez,PBME01,Realty Associates,accra,Solomon Tettey,,,10/22/2009 12:00:00 AM
9024887,Single-Family,Sold,11211,Wild Goose,,Tomball,77375,Harris,$109900,$109900,01/20/2010 12:00:00 AM,35,Northern Point,,Spring/Klein/Tomball,32 - Klein,BLACKSHEAR ELEMENTARY SCHOOL (KLEIN),ULRICH INTERMEDIATE SCHOOL,KLEIN HIGH SCHOOL,1883,$58.36,$58.36,5372,,,,2006,3,2,1,2.1,8,,2,False,,False,2,Traditional,29,29,KWWD01,Keller Williams Realty The Woodlands,MTM,Maria Moore,LAUN01,Latinos Unidos Realty,GATELLEZ,Geovanny Tellez,,,10/06/2009 12:00:00 AM
13861535,Single-Family,Sold,2314,Carr,,Houston,77026,Harris,$109900,$109900,01/04/2010 12:00:00 AM,9,5th Ward,,Northside,27 - Houston,SHERMAN ELEMENTARY SCHOOL,FLEMING MIDDLE SCHOOL,NORTHSIDE HIGH SCHOOL,1475,$74.51,$74.51,,,,,2009,4,2,0,2,8,,1,True,To Be Built/Under Construction,False,0,Traditional,27,27,NWCH01,"New Citi Homes, LLC",HaasFr,Frances Haas,CTCP01,Coytrecan Properties,CCopes,Candice Copes,,,08/27/2009 12:00:00 AM
81647323,Single-Family,Sold,14034,Oak Leaf,,Houston,77015,Harris,$109775,$109775,01/12/2010 12:00:00 AM,2,WOODFOREST 3,,North Channel,21 - Galena Park,NORTH SHORE ELEMENTARY SCHOOL,NORTH SHORE MIDDLE SCHOOL,NORTH SHORE SENIOR HIGH SCHOOL,1559,$70.41,$70.41,8100,,,,1963,3,2,0,2,8,,1,False,,False,2,Traditional,44,44,GARL01,Century 21 Garlington & Assoc.,HAMB,Bruce Ham,COLD25,"Coldwell Banker United, REALTORS",KLORER,Kenda Klorer,,,11/25/2009 12:00:00 AM
